,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income
41210,54,2485,1,1,1,189176.44572412,0.04,96598.17
41211,61,2557,2,1,3,477796.7019966464,0.16,117105.44
41212,58,1852,1,1,1,306452.3417831561,0.32,39855.72
41213,46,849,1,1,1,162241.01088258123,0.05,142732.29
41214,59,1564,1,1,1,201209.2952268276,0.11,9116.7
41215,45,931,2,3,3,-21194.132649359097,0.21,12122.21
41216,44,931,3,1,4,-123997.57980585287,0.15,73180.58
41217,35,1078,3,3,3,-205497.7299291304,0.2,82307.93
41218,53,755,1,4,1,82789.171816384,0.13,63451.17
41219,38,1171,1,1,1,748157.4993216951,0.19,110407.92
41220,60,921,1,3,1,52173.73955800659,0.09,50349.17
41221,44,1213,1,1,1,213312.9020495713,0.33,66324.69
41222,39,1001,1,1,1,-193681.8358204526,0.19,35971.47
41223,36,1014,1,3,1,-16074.539022088744,0.11,61626.33
41224,41,1085,1,1,1,61826.3700725762,0.13,59464.07
41225,35,2420,1,3,1,52196.47503694548,0.22,57887.66
41226,36,1000,1,3,1,-86244.47522722998,0.24,60690.16
41227,51,1797,3,4,3,-268111.4311112463,0.12,12062.32
41228,59,1891,1,1,1,200079.3632551323,0.16,46929.55
41229,62,1994,1,1,1,313676.7611559339,0.32,106009.26
41230,46,1130,1,1,1,69071.11202622227,0.0,129132.68
41231,43,928,2,4,5,170291.83963743894,0.17,68073.98
41232,62,1994,1,1,1,-173596.93090842664,0.08,38563.43
41233,58,1977,1,1,1,-132128.29436244993,0.03,143840.72
41234,63,1004,1,1,1,32533.83868237201,0.11,37544.58
41235,36,1062,3,1,3,-125265.48843832315,0.23,90755.57
41236,59,1720,1,1,1,-35295.74689767181,0.25,102372.67
41237,35,1844,3,1,5,171776.6461928028,0.29,79565.26
41238,63,1751,2,1,3,48041.05082295091,0.11,81187.12
41239,57,1674,1,1,1,-41903.17670760647,0.18,77521.61
41240,60,1714,3,1,3,-37245.66478573872,0.26,30697.39
41241,62,2680,3,1,3,-41189.09350990656,0.07,29526.15
41242,35,1120,3,1,3,7064.455051522833,0.08,60193.8
41243,62,1994,3,1,3,-38693.624704454174,0.07,50051.86
41244,35,1778,2,3,5,145263.07573007603,0.31,289695.09
41245,60,1772,1,1,1,-39328.88446006424,0.01,33241.04
41246,53,1874,3,1,3,60277.00604372818,0.24,75035.08
41247,36,843,2,3,5,16215.567808872149,0.01,33275.16
41248,35,843,3,3,5,-15449.407614443464,0.14,37470.55
41249,48,802,1,1,1,207529.87305445943,0.1,79052.95
41250,54,2162,3,4,3,-214050.2152047607,0.01,72173.98
41251,55,2162,2,1,5,108118.48966785302,0.07,158616.39
41252,59,1596,1,1,1,60480.4968865429,0.16,65531.99
41253,47,1019,1,1,1,-208533.68257576117,0.04,31703.31
41254,39,1190,1,1,1,258622.4923934184,0.11,31977.51
41255,35,953,1,1,1,859.7014261407354,0.22,13576.06
41256,48,1721,1,1,1,88392.68914578123,0.3,20463.22
41257,53,1721,1,1,1,-144265.3396359683,0.19,84970.61
41258,59,1137,3,2,5,-31406.11270755715,0.26,97217.07
41259,36,1158,2,4,5,4553.161918793047,0.26,47269.06
41260,46,1712,3,1,5,46520.45146185796,0.15,184039.76
41261,58,1674,3,1,3,-288255.65426761,0.1,13674.77
41262,56,1692,2,1,3,-269167.19772456493,0.08,64140.11
41263,50,1712,2,1,3,253827.01842173917,0.15,58333.31
41264,46,1712,3,1,3,2830.572689531832,0.29,38449.13
41265,62,1714,1,1,1,3600.101015689533,0.15,54636.8
41266,56,1692,2,1,3,-205564.35577119517,0.02,164279.08
41267,51,2538,1,1,1,-76842.18904362552,0.01,30795.09
41268,61,2503,1,1,1,284698.1572135125,0.28,58123.38
41269,61,1429,3,1,2,-232555.64822794168,0.16,9317.86
41270,48,1634,1,3,1,70644.6601105148,0.24,8990.26
41271,60,1977,1,1,1,-43760.52392526955,0.04,84991.67
41272,62,1994,3,1,2,-78314.95015624423,0.04,33162.63
41273,38,920,1,1,1,-286722.9249380835,0.13,168165.22
41274,63,1883,3,1,5,-225762.40118994968,0.26,11884.99
41275,46,1771,1,1,1,15100.550600563862,0.13,142709.84
41276,47,913,1,1,1,485155.6482444985,0.12,155770.83
41277,46,1712,1,1,1,-99958.08412987045,0.34,50112.55
41278,52,1721,1,1,1,-136042.05500917317,0.14,40557.7
41279,42,1065,1,1,1,65253.86202335057,0.24,96490.63
41280,51,918,3,1,3,64299.2703200124,0.19,73261.6
41281,62,1714,1,1,1,221473.34802572877,0.13,57871.18
41282,43,1998,3,1,1,171176.85805928742,0.31,42334.22
41283,62,1714,1,1,1,4836.269257289081,0.12,45608.96
41284,43,1998,1,1,1,-47472.98635894406,0.12,92242.16
41285,61,1714,1,1,1,-202306.48695626823,0.21,49473.27
41286,52,918,1,1,1,-127640.86556898068,0.0,164134.36
41287,50,918,1,1,1,-129243.43493544128,0.02,130012.09
41288,53,2503,1,1,1,136027.86402088587,0.03,60611.35
41289,59,2503,3,1,3,-232129.15497535456,0.14,51937.9
41290,51,2538,1,1,1,-164770.9966274347,0.13,81892.75
41291,49,1000,1,3,1,-101052.25745131075,0.26,53787.27
41292,39,1120,1,1,1,64171.73206289132,0.29,83348.22
41293,37,2330,2,1,3,107475.08719792262,0.09,39309.11
41294,42,1120,1,1,1,151941.6983308925,0.1,56799.79
41295,41,1229,1,1,1,-120507.5861625837,0.28,65208.23
41296,48,2697,1,1,1,129254.93487464038,0.13,91798.63
41297,42,647,1,3,1,27636.00318990078,0.0,125079.01
41298,40,1626,1,1,1,-236960.67819427053,0.31,147982.02
41299,54,796,1,1,1,-52614.72521750657,0.2,45978.19
41300,51,1054,1,1,1,480034.69643998105,0.21,125544.87
41301,54,1690,1,1,1,213498.29949815103,0.25,199501.09
41302,47,944,1,1,1,-259611.06171868765,0.04,173466.65
41303,55,1690,1,1,1,84816.77520790232,0.24,102686.63
41304,41,861,3,3,4,56501.55796946205,0.0,40604.69
41305,51,1690,3,1,2,2543.850368918404,0.34,19577.97
41306,56,1712,2,4,5,210872.5979312471,0.01,16532.92
41307,44,2002,2,1,3,-52060.19295538968,0.03,251952.23
41308,45,818,3,4,4,144796.76233251946,0.18,107525.87
41309,47,851,1,3,1,-17100.15865803888,0.01,74761.05
41310,47,839,1,3,1,-170942.96142491113,0.24,56948.5
41311,62,925,1,3,1,36464.34665221349,0.33,33965.87
41312,39,1043,1,4,1,27169.380945855755,0.27,83594.79
41313,42,1107,1,1,1,-7167.608753173173,0.3,40897.33
41314,50,1050,1,1,1,64806.58090386168,0.18,22978.14
41315,40,1007,1,1,1,-85333.9686728492,0.16,67979.32
41316,53,1108,1,4,1,212254.5644584997,0.02,64212.33
41317,46,1265,1,4,1,-92049.167887017,0.29,114289.89
41318,41,1142,1,1,1,-183901.27492453196,0.2,16487.59
41319,41,1346,3,1,1,129389.47370238604,0.22,42586.83
41320,38,913,1,4,1,-92417.1307883534,0.21,62900.86
41321,48,937,1,1,1,-71625.2328517783,0.24,26010.39
41322,40,1219,3,1,3,-134930.8311714887,0.21,21347.15
41323,41,881,1,1,1,204823.96227770948,0.04,60550.84
41324,56,1674,1,1,1,-109166.65708495631,0.28,126878.06
41325,58,1692,2,1,3,55291.80085058052,0.12,45690.83
41326,49,944,1,1,1,15426.917054074136,0.31,76426.62
41327,44,1158,3,1,3,1809.737583101152,0.14,46139.83
41328,47,937,1,1,1,146003.50617822164,0.01,90250.91
41329,61,1861,1,1,1,80524.26546413964,0.27,89373.37
41330,63,1861,3,1,3,-69499.94815760104,0.18,107424.67
41331,36,2046,3,1,5,179023.46825389427,0.16,52507.62
41332,38,2046,1,1,1,5407.414984207739,0.11,61847.37
41333,40,1998,2,1,5,330188.96202933864,0.13,20327.38
41334,53,1909,1,1,1,-134527.35791932754,0.27,42497.88
41335,59,990,1,1,1,161212.1358653844,0.04,62475.76
41336,63,1861,3,1,5,-54042.68365285086,0.05,52918.72
41337,58,859,2,3,3,-71456.79333658534,0.13,39893.6
41338,59,859,2,1,4,279296.2951889823,0.17,75125.26
41339,43,2207,1,1,1,22534.1256136728,0.16,70135.13
41340,44,1242,2,1,3,29939.1757114776,0.32,36649.7
41341,43,995,2,3,1,4756.379063828653,0.05,41788.68
41342,62,2973,3,1,3,4792.906051707413,0.03,30997.52
41343,53,2828,2,1,1,79207.30673341888,0.09,39388.55
41344,40,2152,2,1,3,-220624.5399731993,0.04,78951.95
41345,35,1117,2,1,3,10449.887355524746,0.21,67225.31
41346,55,2795,2,1,5,-183520.60870346843,0.16,102060.62
41347,58,1283,3,4,5,49832.52371919163,0.17,49908.73
41348,60,2992,1,1,1,20912.903691972384,0.15,71062.64
41349,42,1363,1,1,1,25881.602694946007,0.01,11511.0
41350,37,968,2,1,3,-279882.43617735954,0.18,101220.81
41351,61,1994,1,1,1,-143543.46138346024,0.33,60962.08
41352,52,1891,1,1,1,-86268.86026537197,0.27,147152.26
41353,52,1891,3,1,2,-104037.04681676388,0.02,120110.86
41354,46,1015,3,2,5,-192097.3171746281,0.06,26142.75
41355,35,1725,1,1,1,134859.88593591182,0.31,19496.96
41356,62,2015,2,1,3,38943.84947497365,0.1,77718.89
41357,37,1020,3,1,3,161407.06011889866,0.11,50850.21
41358,42,1020,2,1,3,136039.15688743634,0.06,45292.55
41359,48,1338,2,4,5,46937.58909096696,0.05,83496.16
41360,58,2193,3,1,5,-149238.11034244142,0.18,33941.86
41361,63,2193,2,1,5,10300.196241319203,0.29,16358.57
41362,44,1803,2,1,3,-81464.21997239883,0.13,57781.29
41363,40,1803,3,1,5,-154786.26147059488,0.1,45685.47
41364,49,941,3,1,3,342132.5416399239,0.19,141115.45
41365,59,941,2,1,3,292154.94460965507,0.09,55794.09
41366,59,2193,1,1,1,93333.7643943156,0.33,26807.67
41367,44,2013,2,1,3,103959.30227286606,0.17,42487.12
41368,46,1130,3,1,5,5328.159310534414,0.18,83979.17
41369,38,1914,3,1,5,51874.60275711004,0.18,56536.52
41370,60,800,2,3,3,-33297.62407670359,0.15,26534.06
41371,41,3540,2,3,5,-116856.72452108772,0.17,81227.64
41372,44,1285,1,1,1,78256.30679137763,0.16,38172.05
41373,62,1908,1,1,1,424739.69780221774,0.03,142404.25
41374,49,1964,3,1,1,-136777.706588224,0.28,135314.34
41375,38,2213,2,1,5,-107979.33832599234,0.22,86383.27
41376,61,1848,2,1,3,169434.27570718536,0.11,16435.75
41377,40,2410,3,1,5,-171427.09726716136,0.05,84598.54
41378,60,1772,3,1,5,6970.42577521779,0.04,92486.43
41379,44,2410,3,1,5,101213.19539408325,0.15,204090.11
41380,42,2210,1,1,1,-23431.694901272152,0.25,59515.47
41381,53,1874,3,1,3,-67427.35464264543,0.27,76003.73
41382,49,1964,1,1,1,75083.43878101559,0.34,11343.22
41383,60,1714,3,1,3,-162696.53229939353,0.01,33426.68
41384,47,1899,3,1,5,208914.74026021268,0.26,30253.09
41385,42,1322,1,1,1,128130.1921346322,0.34,54323.89
41386,36,1182,1,1,1,103458.88714000768,0.05,51059.94
41387,40,1182,1,1,1,-116026.6253010312,0.26,60905.58
41388,35,1790,1,4,1,-62384.76691895629,0.05,70791.99
41389,56,1721,1,1,1,157238.81488503388,0.17,75701.58
41390,55,1674,1,1,1,636.7548254074068,0.0,11279.63
41391,41,888,1,1,1,16031.405301239143,0.3,18679.99
41392,47,1013,1,1,1,76450.66663278655,0.18,172148.6
41393,47,1182,1,1,1,62208.39542705647,0.16,209090.44
41394,36,2221,2,1,5,-109982.07646559391,0.09,29780.33
41395,58,2503,3,1,3,-32776.299863042404,0.02,115334.44
41396,54,2816,1,1,1,59682.75402721764,0.08,38447.72
41397,60,2680,3,1,3,30586.845742883037,0.19,103501.39
41398,39,1057,3,4,3,-146374.53355951564,0.22,64453.63
41399,41,861,3,2,3,306471.58544103993,0.11,65356.57
41400,41,1466,3,3,3,48817.22594687723,0.0,147059.37
41401,56,2776,3,1,5,-17511.69354306089,0.12,60142.82
41402,43,1346,1,1,1,133046.58238618818,0.09,23439.88
41403,53,2816,3,1,5,105052.75537393765,0.08,62139.71
41404,36,1243,1,1,1,68164.44357597081,0.12,56073.7
41405,42,1363,3,1,3,152666.2022920714,0.35,86807.55
41406,36,2014,2,1,4,161051.21442215613,0.28,240543.18
41407,62,1065,3,2,5,4339.900579127494,0.04,88423.34
41408,61,2212,3,1,3,38276.69955569102,0.11,102488.56
41409,59,1977,1,1,1,15546.521619414962,0.02,59875.46
41410,61,2015,2,1,3,369371.2944089197,0.34,41727.3
41411,56,1054,3,1,3,-51133.66974550462,0.07,60920.87
41412,47,1910,1,1,1,-106489.67663913908,0.11,75790.46
41413,43,1803,1,1,1,307592.6293107103,0.14,25342.74
41414,50,2098,1,1,1,-4054.1852355948768,0.16,48142.7
41415,47,922,3,3,5,5368.632859423428,0.24,219156.9
41416,38,850,3,1,5,247530.2530491832,0.33,33238.8
41417,35,850,3,1,5,65452.969282028105,0.23,112629.73
41418,35,1914,1,1,1,-13407.192527148874,0.04,21404.18
41419,61,1179,1,1,1,233002.23949134265,0.1,136992.76
41420,39,1956,3,1,5,77235.72721445581,0.18,32512.4
41421,50,2098,3,1,5,211763.23359673173,0.08,113387.54
41422,61,2193,1,1,1,336916.8764051176,0.16,218183.99
41423,62,1262,1,4,1,6079.639568649105,0.13,110585.86
41424,46,1108,2,1,3,171011.89710623064,0.3,81480.09
41425,38,1398,1,4,1,89007.91768494784,0.2,58959.44
41426,48,908,1,4,1,191806.44729359023,0.02,93914.72
41427,43,1229,1,4,1,22545.569795460684,0.3,66313.71
41428,42,1141,3,2,3,-283671.2798734764,0.05,55159.42
41429,42,1141,1,2,1,6695.786912664335,0.32,55700.85
41430,52,1874,3,1,1,-110513.55820471064,0.13,104805.98
41431,56,1058,2,2,1,852329.2779943302,0.2,48076.02
41432,58,1720,3,1,2,-65814.84497870134,0.3,49964.7
41433,48,908,1,4,1,196780.70052179595,0.32,123406.92
41434,59,1952,2,1,5,-175428.84473928242,0.06,35107.66
41435,36,1034,1,3,1,74849.6525467791,0.12,70268.76
41436,37,1178,1,1,1,-161815.29546508804,0.1,18365.77
41437,39,1096,2,3,5,-93235.79195802168,0.0,26129.06
41438,35,1096,3,3,5,62516.682986483975,0.29,23998.59
41439,37,952,3,1,5,-244478.17912165515,0.0,55924.07
41440,51,888,3,1,3,66319.46997863727,0.09,22569.17
41441,41,1170,1,3,1,33622.84477708826,0.22,42995.67
41442,53,925,1,3,1,63431.61424733795,0.29,43142.31
41443,35,1034,3,1,1,-126040.26047275204,0.06,22521.67
41444,44,1470,1,1,1,-149732.27248301124,0.19,38750.92
41445,38,1340,1,1,1,-80956.12590562557,0.31,74973.15
41446,40,1037,1,1,1,98358.4719856381,0.23,101047.78
41447,41,1372,1,1,1,40118.5195808287,0.03,93380.0
41448,52,1146,2,1,3,-30704.990029631303,0.24,12999.63
41449,39,1146,3,1,2,-292605.84153863706,0.22,39370.4
41450,44,1334,1,2,1,-189267.87101009465,0.09,125316.52
41451,62,1649,1,4,1,-104748.70234738987,0.14,10066.08
41452,43,949,3,1,5,68949.1454348869,0.11,121149.45
41453,40,949,1,4,1,68310.09395580288,0.16,25623.46
41454,53,1118,3,2,3,-49936.9522643571,0.26,6505.24
41455,49,1380,1,4,1,1041.9506435529215,0.32,63120.19
41456,46,1380,1,4,1,112110.95023845937,0.18,100277.23
41457,40,1055,3,2,5,-22875.096081685144,0.1,34413.23
41458,38,1063,2,4,4,80955.66469735345,0.17,22981.64
41459,62,1096,3,4,4,-198392.03040591965,0.03,72399.2
41460,51,947,1,4,1,31305.00699706413,0.09,42068.61
41461,40,1211,1,1,1,-120071.160655133,0.21,31483.36
41462,58,1395,3,1,1,78569.56029686777,0.03,44702.42
41463,60,742,3,1,5,-79807.69342905778,0.04,76032.69
41464,38,925,3,1,5,-48008.76492363116,0.25,59347.75
41465,51,959,3,1,3,127679.35807680144,0.24,65993.25
41466,39,1116,2,1,3,39074.69492812675,0.17,128390.06
41467,62,956,3,4,2,-235941.06475776836,0.17,157579.5
41468,53,1046,1,1,1,67397.19994491732,0.29,122083.78
41469,57,1129,1,4,1,-206323.343630473,0.11,34953.83
41470,40,860,1,1,1,10982.425076687372,0.2,45396.67
41471,57,1102,3,1,3,-241961.55646549576,0.35,49181.81
41472,56,1102,2,2,3,-290010.6486556966,0.31,18374.58
41473,37,1998,2,3,3,163563.34856085334,0.28,37391.55
41474,44,1998,3,1,3,66734.03665605094,0.16,100811.65
41475,59,1674,1,1,1,116339.97999887966,0.07,53978.63
41476,51,1721,3,1,3,59313.81939401393,0.28,68879.18
41477,56,1674,3,1,3,27523.85806747667,0.21,14910.73
41478,43,1998,1,1,1,-137821.56735212155,0.14,92810.21
41479,38,1068,2,1,3,52297.10869365839,0.31,39477.24
41480,52,1714,2,1,3,-25770.0470117708,0.1,83523.13
41481,47,2821,2,1,5,107998.49313408832,0.17,15796.3
41482,37,1110,3,3,5,-106692.11182735069,0.21,126806.16
41483,42,1110,2,3,5,209728.01110062093,0.0,8561.27
41484,44,1136,1,3,1,-25577.435800447573,0.25,77669.97
41485,55,1234,1,3,1,83180.9817142405,0.31,72848.78
41486,60,2035,1,3,1,-196326.60488209032,0.01,64319.56
41487,43,1273,2,1,3,97804.94256110484,0.31,21031.78
41488,38,1243,3,1,3,286488.23639133485,0.18,114772.58
41489,39,1914,3,1,5,54787.415170933775,0.28,38589.44
41490,47,2078,2,1,3,108395.72044206224,0.28,232335.15
41491,49,1338,2,4,5,377177.6556193807,0.13,59306.41
41492,43,867,1,1,1,452263.972353422,0.27,76330.68
41493,49,1018,1,1,1,-36570.03222810487,0.09,128182.67
41494,50,954,1,4,1,104186.56100601466,0.2,10971.76
41495,38,1914,3,1,3,71337.59214261573,0.16,8495.15
41496,36,1914,2,1,5,-298219.867447406,0.04,16175.06
41497,46,1130,1,1,1,291888.8365017608,0.26,60765.84
41498,45,2119,1,1,1,120375.74072113092,0.33,17535.92
41499,49,1130,1,4,1,204381.5604600648,0.0,230200.57
41500,57,1977,1,1,1,106318.9404259901,0.31,9363.2
41501,52,1891,1,1,1,-86894.6438707642,0.25,152618.4
41502,57,1054,3,1,2,-2366.205023680788,0.04,13716.91
41503,59,1977,3,1,3,-92236.72268838433,0.27,61278.17
41504,42,1939,1,3,1,103355.36633521868,0.23,23163.14
41505,63,1883,3,1,5,-142317.93660459717,0.32,19484.08
41506,52,898,1,4,1,80694.17166864563,0.13,4093.89
41507,52,996,1,4,1,-46863.50593674283,0.07,116244.24
41508,63,2089,3,1,3,-143908.42757176832,0.05,127978.73
41509,56,1760,2,1,3,41837.24172127098,0.28,119753.13
41510,58,917,1,1,1,213295.28273744436,0.24,45431.39
41511,59,1720,1,1,1,52658.58143962546,0.29,113056.0
41512,35,1100,1,1,1,171322.24915273517,0.16,122976.92
41513,60,1720,1,1,1,189134.3932717605,0.21,262661.9
41514,57,917,1,1,1,-76710.17114586139,0.07,20915.92
41515,56,1760,2,1,5,159118.52142098665,0.18,61183.41
41516,52,898,1,4,1,642828.9042271567,0.19,29550.86
41517,40,1029,1,2,1,36009.946964113595,0.16,63888.46
41518,52,1690,1,1,1,534027.885663115,0.08,35512.34
41519,59,898,1,4,1,693617.6571717078,0.1,34783.62
41520,52,985,1,3,1,216342.76852397644,0.09,76551.72
41521,47,1013,1,1,1,-187298.0716728813,0.29,59922.98
41522,53,1909,1,1,1,-133206.0105353369,0.22,99887.71
41523,62,1789,1,1,1,80120.47779199987,0.29,51899.91
41524,53,804,3,3,2,-42690.12155994884,0.25,120796.32
41525,58,1674,1,1,1,14836.66371636397,0.07,30308.5
41526,50,1721,3,1,3,75916.10058411534,0.26,20079.38
41527,62,1704,2,1,5,-33162.231007568174,0.1,55545.75
41528,42,1065,1,1,1,-406687.88850632304,0.25,31264.92
41529,51,1721,1,1,1,-270246.5717971764,0.24,89907.57
41530,45,1712,1,1,1,-308423.2830164432,0.33,26409.42
41531,54,804,1,3,1,-149235.43711188395,0.14,175601.45
41532,37,1035,2,1,5,30527.22569061393,0.19,24060.7
41533,41,2152,2,1,3,236466.16401265643,0.0,75586.99
41534,41,2152,2,1,5,-19796.378617586382,0.3,75126.92
41535,52,1891,1,1,1,715755.5684162973,0.29,102708.11
41536,43,867,1,1,1,212998.43780007583,0.06,10289.7
41537,45,732,3,3,3,132377.6423766181,0.09,36773.96
41538,38,1100,1,1,1,-24654.6889291126,0.24,57961.66
41539,40,1158,1,1,1,33634.72424750216,0.3,34162.3
41540,44,1308,1,1,1,181512.00894771385,0.13,34196.77
41541,41,1042,2,3,4,-167654.1821183023,0.16,77767.21
41542,46,1899,2,1,5,61019.30565823536,0.28,112368.83
41543,42,1899,2,1,5,136276.83734946893,0.15,115898.25
41544,56,811,3,4,3,-39967.987607185096,0.06,12459.09
41545,48,914,3,1,3,-114797.8230742234,0.03,51957.77
41546,61,907,1,1,1,135180.2135820244,0.05,19684.59
41547,37,1013,2,3,3,38350.04906314944,0.27,130311.68
41548,42,752,1,3,1,122618.60159856988,0.1,67520.29
41549,52,1765,3,3,3,4285.0286049905535,0.15,109999.95
41550,48,1136,3,1,5,-65193.77677070698,0.08,54237.84
41551,47,1026,1,1,1,48456.849569657184,0.32,44637.92
41552,50,1032,1,1,1,39463.261765631214,0.0,75661.43
41553,46,1019,3,1,4,64639.86699881501,0.06,61363.8
41554,41,1470,1,1,1,172380.2317137776,0.34,91991.07
41555,56,1923,1,4,1,139357.81178416449,0.16,43613.51
41556,36,1229,2,1,4,-146862.6194335832,0.14,55915.73
41557,40,1229,1,1,1,113395.58640077134,0.31,31382.86
41558,35,1186,1,1,1,178361.94417376956,0.15,37587.38
41559,40,1350,1,1,1,30362.36581315326,0.13,61269.08
41560,57,1292,1,4,1,78734.87749266626,0.05,20762.69
41561,56,1012,1,1,1,-171539.37631783003,0.18,70410.38
41562,35,1516,1,4,1,138543.30130286337,0.24,40097.42
41563,51,1874,1,4,1,58655.145380266025,0.18,39909.36
41564,58,1035,2,2,3,53653.51512617991,0.03,31706.45
41565,53,942,1,1,1,-210906.8896159243,0.1,91331.59
41566,49,1034,1,1,1,114066.10262184538,0.02,89147.22
41567,54,1197,2,1,3,38943.64299617002,0.29,23335.33
41568,38,1576,1,4,1,211269.9992420087,0.13,116370.12
41569,37,1234,1,1,1,-7745.161801636805,0.07,93707.3
41570,47,1204,1,1,1,9659.769597815344,0.3,41563.35
41571,38,1465,1,1,1,160264.2651685119,0.23,50452.49
41572,44,1167,1,1,1,104896.8406499325,0.29,23510.03
41573,38,1077,1,1,1,189657.19375585447,0.23,28593.44
41574,49,1000,1,1,1,-172194.79020832508,0.21,106273.13
41575,35,1003,1,2,1,112687.83504258632,0.17,54801.46
41576,46,899,1,4,1,-90130.35761955852,0.26,47090.88
41577,50,894,1,1,1,-306382.3698854751,0.24,68043.61
41578,41,1288,3,4,1,-251015.39142004825,0.28,47400.14
41579,40,1099,1,4,1,82786.47026883827,0.1,86272.05
41580,44,1284,3,1,3,-35718.80858486378,0.14,59689.5
41581,50,906,1,1,1,65127.01908751927,0.25,45932.84
41582,41,853,3,4,3,92307.65477156165,0.15,161118.33
41583,49,813,3,3,3,197142.8318786818,0.31,106006.85
41584,58,1129,3,4,3,78539.10478287494,0.07,107001.69
41585,51,968,2,1,4,116465.07030981952,0.09,8749.02
41586,51,910,3,1,4,-98388.5102522896,0.01,38186.73
41587,57,892,1,1,1,19393.83363161298,0.21,111218.2
41588,54,918,1,1,1,61705.894254899526,0.16,30718.09
41589,59,1692,2,1,5,-92754.527849863,0.25,13790.3
41590,50,799,1,3,1,86241.01103168784,0.07,53472.57
41591,49,1094,1,4,1,26246.83752057701,0.24,140944.26
41592,38,2046,1,1,1,271534.5524067878,0.12,220482.02
41593,40,2304,3,1,3,-43139.45040069291,0.1,21696.8
41594,48,1438,3,1,3,81218.09776427614,0.3,51842.74
41595,53,1353,1,1,1,-222439.2932001959,0.08,131137.8
41596,58,2776,3,1,3,21658.90734501911,0.05,50082.9
41597,50,1712,1,1,1,10522.28281471256,0.26,56897.72
41598,45,1747,2,1,3,-102982.08168746014,0.27,37345.36
41599,35,983,3,1,3,-186265.35321820292,0.05,31611.5
41600,63,1678,1,1,1,-81081.56250868732,0.15,76456.1
41601,57,1461,2,3,5,33082.798905318625,0.09,102305.21
41602,39,1232,1,1,1,126700.29292771232,0.16,7589.54
41603,58,2795,2,1,3,-304025.68866510194,0.28,119977.26
41604,42,1024,1,1,1,64453.39809776078,0.31,95385.18
41605,39,1000,3,3,5,-72044.61850949378,0.22,50681.47
41606,42,2304,3,1,5,264773.9827786796,0.28,18554.92
41607,43,1120,1,1,1,205877.4550208786,0.34,90722.58
41608,47,1031,1,3,1,25070.642536692943,0.14,23110.74
41609,57,796,1,3,1,-93658.53263883028,0.1,119222.32
41610,38,805,1,3,1,-206243.46254243344,0.27,13699.44
41611,52,1720,1,1,1,-299104.6358798342,0.09,98020.46
41612,35,1902,2,1,5,-96664.19580317034,0.09,112009.97
41613,46,732,1,3,1,-143749.82357008103,0.15,59518.76
41614,57,1760,2,1,3,26817.259621817764,0.3,51752.69
41615,63,1787,2,1,3,141517.0398483368,0.0,62198.87
41616,54,1908,1,1,1,57112.418243497545,0.05,22855.11
41617,56,999,1,1,1,166894.6647866074,0.15,120554.92
41618,63,1362,3,3,3,-86761.97180189137,0.0,13807.28
41619,49,891,2,3,3,21499.46402641927,0.26,77990.73
41620,41,828,1,3,1,-94840.62675047875,0.2,86989.77
